latitude;longitude;altitude(m);ultrasonicHeight(m);speed(mps);distance(m);max_altitude(m);max_ascent(m);max_speed(mps);max_distance(m);time(millisecond);datetime(utc);datetime(local);satellites;pressure(Pa);temperature(F);voltage(v);home_latitude;home_longitude;velocityX(mps);velocityY(mps);velocityZ(mps);pitch(deg);roll(deg);yaw(deg);powerlevel;isflying;istakingphoto;remainPowerPercent;remainLifePercent;currentCurrent;currentElectricity;currentVoltage;batteryTemperature;dischargeCount;flightmode;isMotorsOn;isTakingVideo;Rc_elevator;Rc_aileron;Rc_throttle;Rc_rudder;Rc_gyro;timestamp;Battery_Cell1;Battery_Cell2;Battery_Cell3;Battery_Cell4;Battery_Cell5;Battery_Cell6;Dronetype;AppVersion;Planename;FlyControllerSerialNumber;RemoteSerialNumber;BatterySerialNumber;CENTER_BATTERY.productDate;CENTER_BATTERY.serialNo;CENTER_BATTERY.fullCapacity;CENTER_BATTERY.productDateRaw;pitchRaw;rollRaw;yawRaw;gimbalPitchRaw;gimbalRollRaw;gimbalYawRaw;flyState;altitudeRaw;speedRaw;distanceRaw;velocityXRaw;velocityYRaw;velocityZRaw;data_reuse;App_Tip;App_Warning;downlinkSignalQuality;uplinkSignalQuality;transmissionChannel;rcModeSwitch;rcHome;rcPause;rcTransform;rcJoystickMode;appMode;FlyControllerSerialNumber_legacy;RemoteSerialNumber_legacy;BatterySerialNumber_legacy;Battery2SerialNumber;frontAvoidDist;backAvoidDist;isBrakingToAvoid
-29.452803;-53.285064;45.6;0;7.85;549.66;47.1;47.1;9.86;549.66;264201;48:16.1;48:16.1;18;0;0;15.813;-29.447898;-53.285895;-7.5;-2.3;-0.1;-14.5;3.5;-157.7;0;1;0;68;100;-9006;2543;15813;3158.5;3;P-GPS;1;0;31;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;145;35;-1577;9;0;-1536;6;456;78.45;5496.58;-75;-23;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.45281;-53.285066;45.6;0;7.87;550.35;47.1;47.1;9.86;550.35;264301;48:16.2;48:16.2;18;0;0;15.813;-29.447898;-53.285895;-7.5;-2.4;0;-7.4;7.2;-157.6;0;1;0;68;100;-9006;2543;15813;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;74;72;-1576;9;0;-1536;6;456;78.75;5503.5;-75;-24;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452816;-53.285069;45.6;0;7.69;551.04;47.1;47.1;9.86;551.04;264400;48:16.3;48:16.3;18;0;0;15.813;-29.447898;-53.285895;-7.3;-2.4;-0.3;9.3;4.9;-156.2;0;1;0;68;100;-9006;2543;15813;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-93;49;-1562;9;0;-1536;6;456;76.9;5510.41;-73;-24;-3;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452823;-53.285071;45.6;0;7.28;551.71;47.1;47.1;9.86;551.71;264502;48:16.4;48:16.4;18;0;0;15.813;-29.447898;-53.285895;-6.9;-2.3;-0.3;13.3;2.9;-156.3;0;1;0;68;100;-9006;2543;15813;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-133;29;-1563;9;0;-1536;6;456;72.79;5517.11;-69;-23;-3;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452829;-53.285074;45.6;0;6.96;552.34;47.1;47.1;9.86;552.34;264602;48:16.5;48:16.5;18;0;0;15.813;-29.447898;-53.285895;-6.6;-2.2;-0.2;14.1;1.8;-156.8;0;1;0;68;100;-9006;2543;15813;3158.5;3;P-GPS;1;0;0;0;0;156;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-141;18;-1568;9;0;-1536;6;456;69.6;5523.41;-66;-22;-2;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452834;-53.285076;45.7;0;6.55;552.92;47.1;47.1;9.86;552.92;264703;48:16.6;48:16.6;18;0;0;15.813;-29.447898;-53.285895;-6.2;-2.1;-0.2;13.9;1.8;-156;0;1;0;68;100;-9006;2543;15813;3158.5;3;P-GPS;1;0;0;0;0;588;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-139;18;-1560;9;0;-1535;6;457;65.49;5529.15;-62;-21;-2;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.45284;-53.285078;45.6;0;6.3;553.48;47.1;47.1;9.86;553.48;264807;48:16.7;48:16.7;18;0;0;15.805;-29.447898;-53.285895;-6;-1.9;-0.2;13.3;3.1;-151.5;0;1;0;68;100;-9122;2540;15805;3158.5;3;P-GPS;1;0;0;0;0;660;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-133;31;-1515;9;0;-1509;6;456;62.97;5534.83;-60;-19;-2;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452845;-53.28508;45.6;0;5.98;554.03;47.1;47.1;9.86;554.03;264903;48:16.8;48:16.8;18;0;0;15.805;-29.447898;-53.285895;-5.7;-1.8;-0.1;14;5.4;-145.4;0;1;0;68;100;-9122;2540;15805;3158.5;3;P-GPS;1;0;0;0;0;660;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-140;54;-1454;9;0;-1451;6;456;59.78;5540.34;-57;-18;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.45285;-53.285082;45.6;0;5.63;554.54;47.1;47.1;9.86;554.54;265005;48:16.9;48:16.9;18;0;0;15.805;-29.447898;-53.285895;-5.4;-1.6;-0.1;14.4;7.3;-139.2;0;1;0;68;100;-9122;2540;15805;3158.5;3;P-GPS;1;0;0;0;0;660;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-144;73;-1392;9;0;-1391;6;456;56.33;5545.39;-54;-16;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452855;-53.285084;45.6;0;5.13;555.02;47.1;47.1;9.86;555.02;265109;48:17.0;48:17.0;18;0;0;15.805;-29.447898;-53.285895;-4.9;-1.5;-0.1;14.1;8.6;-133.2;0;1;0;68;100;-9122;2540;15805;3158.5;3;P-GPS;1;0;0;0;0;660;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-141;86;-1332;9;0;-1331;6;456;51.25;5550.19;-49;-15;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452859;-53.285085;45.6;0;4.78;555.46;47.1;47.1;9.86;555.46;265199;48:17.1;48:17.1;18;0;0;15.805;-29.447898;-53.285895;-4.6;-1.3;-0.1;13.2;10.2;-127.1;0;1;0;68;100;-9122;2540;15805;3158.5;3;P-GPS;1;0;0;0;0;660;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-132;102;-1271;9;0;-1271;6;456;47.81;5554.56;-46;-13;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452863;-53.285087;45.6;0;4.34;555.86;47.1;47.1;9.86;555.86;265303;48:17.2;48:17.2;18;0;0;15.805;-29.447898;-53.285895;-4.2;-1.1;0;11.8;11.5;-121.4;0;1;0;68;100;-9122;2540;15805;3158.5;3;P-GPS;1;0;0;0;0;559;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-118;115;-1214;9;0;-1211;6;456;43.42;5558.61;-42;-11;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452866;-53.285088;45.6;0;3.93;556.23;47.1;47.1;9.86;556.23;265403;48:17.3;48:17.3;18;0;0;15.805;-29.447898;-53.285895;-3.8;-1;0;10.2;12;-117.5;0;1;0;68;100;-9122;2540;15805;3158.5;3;P-GPS;1;0;0;0;0;393;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-102;120;-1175;9;0;-1161;6;456;39.29;5562.31;-38;-10;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452869;-53.285089;45.6;0;3.49;556.54;47.1;47.1;9.86;556.54;265514;48:17.4;48:17.4;18;0;0;15.805;-29.447898;-53.285895;-3.4;-0.8;0;8.6;12.6;-116.4;0;1;0;68;100;-9122;2540;15805;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-86;126;-1164;9;0;-1135;6;456;34.93;5565.41;-34;-8;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452872;-53.28509;45.6;0;3.18;556.85;47.1;47.1;9.86;556.85;265606;48:17.5;48:17.5;18;0;0;15.805;-29.447898;-53.285895;-3.1;-0.7;-0.1;7.2;12.9;-116.1;0;1;0;68;100;-9122;2540;15805;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-72;129;-1161;9;0;-1133;6;456;31.8;5568.45;-31;-7;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452874;-53.28509;45.6;0;2.87;557.06;47.1;47.1;9.86;557.06;265701;48:17.6;48:17.6;18;0;0;15.805;-29.447898;-53.285895;-2.8;-0.6;-0.1;6.2;12.8;-116;0;1;0;68;100;-9122;2540;15805;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-62;128;-1160;9;0;-1133;6;456;28.65;5570.63;-28;-6;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452876;-53.285091;45.6;0;2.55;557.31;47.1;47.1;9.86;557.31;265801;48:17.7;48:17.7;18;0;0;15.772;-29.447898;-53.285895;-2.5;-0.5;-0.1;5.7;13;-116;0;1;0;68;100;-9122;2540;15772;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-57;130;-1160;9;0;-1133;6;456;25.51;5573.06;-25;-5;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452878;-53.285092;45.6;0;2.24;557.5;47.1;47.1;9.86;557.5;265902;48:17.8;48:17.8;18;0;0;15.772;-29.447898;-53.285895;-2.2;-0.4;-0.1;5.5;13.2;-116.2;0;1;0;68;100;-9122;2540;15772;3158.5;3;P-GPS;1;0;0;0;0;0;-232;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-55;132;-1162;9;0;-1133;6;456;22.38;5574.98;-22;-4;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.45288;-53.285092;45.7;0;1.93;557.69;47.1;47.1;9.86;557.69;266007;48:17.9;48:17.9;18;0;0;15.772;-29.447898;-53.285895;-1.9;-0.3;-0.2;5.5;13.9;-116;0;1;0;68;100;-9122;2540;15772;3158.5;3;P-GPS;1;0;0;0;0;0;-660;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-55;139;-1160;5;0;-1133;6;457;19.34;5576.86;-19;-3;-2;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452881;-53.285092;45.7;0;1.63;557.81;47.1;47.1;9.86;557.81;266105;48:18.0;48:18.0;18;0;0;15.772;-29.447898;-53.285895;-1.6;-0.3;-0.1;5.7;13.9;-115.9;0;1;0;68;100;-9122;2540;15772;3158.5;3;P-GPS;1;0;0;0;0;0;-660;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-57;139;-1159;-3;0;-1133;6;457;16.31;5578.09;-16;-3;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452882;-53.285093;45.8;0;1.33;557.93;47.1;47.1;9.86;557.93;266205;48:18.1;48:18.1;18;0;0;15.772;-29.447898;-53.285895;-1.3;-0.2;-0.2;5.3;13.4;-116.1;0;1;0;68;100;-9122;2540;15772;3158.5;3;P-GPS;1;0;0;0;0;0;-660;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-53;134;-1161;-18;0;-1133;6;458;13.3;5579.34;-13;-2;-2;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452883;-53.285093;45.8;0;1.02;558.01;47.1;47.1;9.86;558.01;266304;48:18.2;48:18.2;18;0;0;15.772;-29.447898;-53.285895;-1;-0.2;-0.1;4.9;12.9;-116.2;0;1;0;68;100;-9122;2540;15772;3158.5;3;P-GPS;1;0;0;0;0;0;-660;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-49;129;-1162;-38;0;-1133;6;458;10.25;5580.09;-10;-2;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452884;-53.285093;45.8;0;0.73;558.08;47.1;47.1;9.86;558.08;266402;48:18.3;48:18.3;18;0;0;15.772;-29.447898;-53.285895;-0.7;-0.2;-0.1;4.2;13.1;-116.3;0;1;0;68;100;-9122;2540;15772;3158.5;3;P-GPS;1;0;0;0;0;0;-658;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-42;131;-1163;-62;0;-1133;6;458;7.35;5580.81;-7;-2;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452884;-53.285094;45.8;0;0.51;558.1;47.1;47.1;9.86;558.1;266501;48:18.4;48:18.4;18;0;0;15.772;-29.447898;-53.285895;-0.5;-0.1;0;3.2;12.4;-116.6;0;1;0;68;100;-9122;2540;15772;3158.5;3;P-GPS;1;0;0;0;0;0;-635;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-32;124;-1166;-85;0;-1133;6;458;5.1;5581.01;-5;-1;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452884;-53.285094;45.8;0;0.32;558.13;47.1;47.1;9.86;558.13;266608;48:18.5;48:18.5;18;0;0;15.772;-29.447898;-53.285895;-0.3;-0.1;0;1.6;9.8;-116.7;0;1;0;68;100;-9122;2540;15772;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-16;98;-1167;-107;0;-1133;6;458;3.16;5581.25;-3;-1;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452884;-53.285094;45.7;0;0.14;558.1;47.1;47.1;9.86;558.13;266710;48:18.6;48:18.6;18;0;0;15.772;-29.447898;-53.285895;-0.1;-0.1;0;0.1;7.4;-116.9;0;1;0;68;100;-9122;2540;15772;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;-1;74;-1169;-124;0;-1133;6;457;1.41;5580.98;-1;-1;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452884;-53.285094;45.8;0;0.14;558.09;47.1;47.1;9.86;558.13;266812;48:18.7;48:18.7;18;0;0;15.822;-29.447898;-53.285895;0;-0.1;-0.1;-1;5.5;-117;0;1;0;68;100;-8404;2533;15822;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;10;55;-1170;-135;0;-1133;6;458;1.41;5580.89;0;-1;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452883;-53.285095;45.8;0;0.1;558.05;47.1;47.1;9.86;558.13;266903;48:18.8;48:18.8;18;0;0;15.822;-29.447898;-53.285895;0;-0.1;0;-1.6;4.2;-117;0;1;0;68;100;-8404;2533;15822;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;16;42;-1170;-141;0;-1133;6;458;1;5580.47;0;-1;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452883;-53.285095;45.8;0;0;558.02;47.1;47.1;9.86;558.13;267002;48:18.9;48:18.9;18;0;0;15.822;-29.447898;-53.285895;0;0;0;-2.2;3.5;-117;0;1;0;68;100;-8404;2533;15822;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;22;35;-1170;-142;0;-1133;6;458;0;5580.23;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452883;-53.285095;45.8;0;0.1;557.97;47.1;47.1;9.86;558.13;267114;48:19.0;48:19.0;18;0;0;15.822;-29.447898;-53.285895;0.1;0;0;-2.7;2.9;-117;0;1;0;68;100;-8404;2533;15822;3158.5;3;P-GPS;1;0;0;0;0;0;-478;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;27;29;-1170;-142;0;-1133;6;458;1;5579.7;1;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452883;-53.285095;45.8;0;0.1;557.94;47.1;47.1;9.86;558.13;267202;48:19.1;48:19.1;18;0;0;15.822;-29.447898;-53.285895;0.1;0;0;-3.3;2.4;-117;0;1;0;68;100;-8404;2533;15822;3158.5;3;P-GPS;1;0;0;0;0;0;-660;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;33;24;-1170;-146;0;-1133;6;458;1;5579.39;1;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452882;-53.285095;45.8;0;0.1;557.91;47.1;47.1;9.86;558.13;267318;48:19.2;48:19.2;18;0;0;15.822;-29.447898;-53.285895;0.1;0;0;-3.6;2.4;-117;0;1;0;68;100;-8404;2533;15822;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;36;24;-1170;-155;0;-1133;6;458;1;5579.07;1;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452881;-53.285095;45.8;0;0.2;557.8;47.1;47.1;9.86;558.13;267503;48:19.4;48:19.4;18;0;0;15.822;-29.447898;-53.285895;0.2;0;0;-4.1;1.4;-117;0;1;0;68;100;-8404;2533;15822;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;41;14;-1170;-180;0;-1133;6;458;2;5577.98;2;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452881;-53.285095;45.8;0;0.1;557.76;47.1;47.1;9.86;558.13;267604;48:19.5;48:19.5;18;0;0;15.822;-29.447898;-53.285895;0.1;0;0;-4.4;0.9;-117;0;1;0;68;100;-8404;2533;15822;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;44;9;-1170;-185;0;-1133;6;458;1;5577.63;1;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.45288;-53.285095;45.8;0;0.1;557.71;47.1;47.1;9.86;558.13;267704;48:19.6;48:19.6;18;0;0;15.822;-29.447898;-53.285895;0.1;0;0;-4.6;0.9;-117;0;1;0;68;100;-8404;2533;15822;3158.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;46;9;-1170;-186;0;-1133;6;458;1;5577.09;1;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.45288;-53.285095;45.8;0;0.1;557.68;47.1;47.1;9.86;558.13;267802;48:19.7;48:19.7;18;0;0;15.822;-29.447898;-53.285895;0.1;0;0;-4.7;0.6;-117;0;1;0;68;100;-8404;2533;15822;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;47;6;-1170;-186;0;-1133;6;458;1;5576.77;1;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.45288;-53.285095;45.8;0;0.1;557.65;47.1;47.1;9.86;558.13;267902;48:19.8;48:19.8;18;0;0;15.822;-29.447898;-53.285895;0.1;0;0;-4.7;0.7;-116.9;0;1;0;68;100;-8404;2533;15822;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;47;7;-1169;-186;0;-1133;6;458;1;5576.47;1;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.45288;-53.285095;45.8;0;0;557.62;47.1;47.1;9.86;558.13;268001;48:19.9;48:19.9;18;0;0;15.822;-29.447898;-53.285895;0;0;0;-5;0.9;-116.9;0;1;0;68;100;-8404;2533;15822;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;50;9;-1169;-186;0;-1133;6;458;0;5576.22;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452879;-53.285095;45.8;0;0;557.57;47.1;47.1;9.86;558.13;268105;48:20.0;48:20.0;18;0;0;15.822;-29.447898;-53.285895;0;0;0;-5.2;1;-116.9;0;1;0;68;100;-8404;2533;15822;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;52;10;-1169;-186;0;-1133;6;458;0;5575.65;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452879;-53.285095;45.8;0;0;557.54;47.1;47.1;9.86;558.13;268202;48:20.1;48:20.1;18;0;0;15.822;-29.447898;-53.285895;0;0;0;-5.3;0.8;-117;0;1;0;68;100;-8404;2533;15822;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;53;8;-1170;-186;0;-1133;6;458;0;5575.43;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452879;-53.285095;45.8;0;0;557.53;47.1;47.1;9.86;558.13;268310;48:20.2;48:20.2;18;0;0;15.822;-29.447898;-53.285895;0;0;0;-5.3;0.7;-117;0;1;0;68;100;-8404;2533;15822;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;53;7;-1170;-186;0;-1133;6;458;0;5575.34;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452879;-53.285095;45.8;0;0;557.52;47.1;47.1;9.86;558.13;268405;48:20.3;48:20.3;18;0;0;15.822;-29.447898;-53.285895;0;0;0;-5.1;0.7;-117;0;1;0;68;100;-8404;2533;15822;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;51;7;-1170;-186;0;-1133;6;458;0;5575.19;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452878;-53.285095;45.7;0;0;557.5;47.1;47.1;9.86;558.13;268501;48:20.4;48:20.4;18;0;0;15.822;-29.447898;-53.285895;0;0;0;-4.9;1;-117;0;1;0;68;100;-8404;2533;15822;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;49;10;-1170;-186;0;-1133;6;457;0;5574.96;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452878;-53.285095;45.7;0;0;557.48;47.1;47.1;9.86;558.13;268602;48:20.5;48:20.5;18;0;0;15.822;-29.447898;-53.285895;0;0;0;-4.7;1.4;-116.9;0;1;0;68;100;-8404;2533;15822;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;47;14;-1169;-186;0;-1133;6;457;0;5574.85;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452878;-53.285095;45.7;0;0;557.48;47.1;47.1;9.86;558.13;268699;48:20.6;48:20.6;18;0;0;15.822;-29.447898;-53.285895;0;0;0;-4.5;1.1;-117;0;1;0;68;100;-8404;2533;15822;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;45;11;-1170;-186;0;-1133;6;457;0;5574.82;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452878;-53.285095;45.7;0;0;557.47;47.1;47.1;9.86;558.13;268800;48:20.7;48:20.7;18;0;0;15.816;-29.447898;-53.285895;0;0;0;-4.6;0.8;-117;0;1;0;68;100;-8104;2530;15816;3159.5;3;P-GPS;1;0;0;0;0;0;382;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;46;8;-1170;-186;0;-1133;6;457;0;5574.74;0;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452878;-53.285095;45.7;0;0.1;557.47;47.1;47.1;9.86;558.13;268900;48:20.8;48:20.8;18;0;0;15.816;-29.447898;-53.285895;-0.1;0;0;-4.4;0.8;-117.1;0;1;0;68;100;-8104;2530;15816;3159.5;3;P-GPS;1;0;0;0;0;0;660;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;44;8;-1171;-182;0;-1133;6;457;1;5574.71;-1;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452878;-53.285095;45.7;0;0.1;557.47;47.1;47.1;9.86;558.13;269002;48:20.9;48:20.9;18;0;0;15.816;-29.447898;-53.285895;-0.1;0;0;-4.2;0.9;-117.1;0;1;0;68;100;-8104;2530;15816;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;42;9;-1171;-173;0;-1133;6;457;1;5574.67;-1;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452878;-53.285095;45.7;0;0.1;557.47;47.1;47.1;9.86;558.13;269104;48:21.0;48:21.0;18;0;0;15.816;-29.447898;-53.285895;-0.1;0;0;-3.9;1.1;-117.1;0;1;0;68;100;-8104;2530;15816;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;39;11;-1171;-165;0;-1133;6;457;1;5574.73;-1;0;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452878;-53.285095;45.6;0;0.14;557.47;47.1;47.1;9.86;558.13;269203;48:21.1;48:21.1;18;0;0;15.816;-29.447898;-53.285895;-0.1;0;-0.1;-3.7;1.1;-117.1;0;1;0;68;100;-8104;2530;15816;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;37;11;-1171;-162;0;-1133;6;456;1.41;5574.72;-1;0;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.452878;-53.285095;45.6;0;0.14;557.48;47.1;47.1;9.86;558.13;269300;48:21.2;48:21.2;18;0;0;15.816;-29.447898;-53.285895;-0.1;0;-0.1;-3.5;1.3;-117;0;1;0;68;100;-8104;2530;15816;3159.5;3;P-GPS;1;0;0;0;0;0;0;1.57618E+12;3960;3957;3945;3951;0;0;28;;;;;;;0;0;0;35;13;-1170;-161;0;-1133;6;456;1.41;5574.84;-1;0;-1;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
